,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be
36,True,650.0,2.0,80.0,True,False,False,False,0.0,True,0.0,False,excellentétat,5646,Appartement,Namur,Region Walloonie
37,True,1000.0,1.0,76.0,True,True,False,True,10.0,False,0.0,False,excellentétat,6120,Rez-de-chaussée,Hainaut,Region Walloonie
38,True,1200.0,2.0,118.0,True,True,False,True,17.0,False,0.0,False,excellentétat,6120,Appartement,Hainaut,Region Walloonie
39,True,2500.0,2.0,140.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
40,True,953.0,1.0,50.0,True,False,False,True,10.0,False,0.0,False,excellentétat,1750,Appartement,Flemish Brabant,Region Flanders
41,True,2445.0,2.0,120.0,True,True,False,True,70.0,False,0.0,False,excellentétat,1040,Appartement,Brussels,Brussels
42,True,1919.0,1.0,60.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
43,True,2245.0,2.0,100.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1040,Appartement,Brussels,Brussels
44,True,2509.0,1.0,120.0,True,True,False,True,18.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
45,True,1300.0,2.0,65.0,True,True,False,True,18.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
46,True,2475.0,2.0,100.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
47,True,1329.0,1.0,75.0,True,True,False,False,0.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
48,True,1400.0,1.0,35.0,True,True,False,False,0.0,False,0.0,False,excellentétat,4000,Studio,Liège,Region Walloonie
49,True,1800.0,2.0,75.0,True,True,False,False,0.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
50,True,1600.0,1.0,75.0,True,True,False,False,0.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
51,True,1090.0,1.0,65.0,True,True,False,True,18.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
52,True,2000.0,2.0,80.0,True,True,False,True,30.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
53,True,1799.0,2.0,115.0,True,True,False,False,0.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
54,True,1850.0,1.0,78.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
55,True,1500.0,1.0,60.0,True,True,False,False,0.0,False,0.0,False,excellentétat,4000,Appartement,Liège,Region Walloonie
56,True,1350.0,1.0,35.0,True,True,False,False,0.0,False,0.0,False,excellentétat,3000,Studio,Flemish Region,Region Flanders
57,True,690.0,2.0,116.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5340,Duplex,Namur,Region Walloonie
58,True,600.0,2.0,72.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,6001,Appartement,Hainaut,Region Walloonie
59,True,670.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,5600,Appartement,Namur,Region Walloonie
60,True,850.0,2.0,160.50541498310923,True,False,False,True,22.0,False,0.0,False,excellentétat,5030,Appartement,Namur,Region Walloonie
61,True,350.0,1.0,70.0,True,True,False,False,0.0,False,0.0,False,bon,4020,Logementétudiant,Liège,Region Walloonie
62,True,1100.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,7011,Villa,Walloon Region,Region Walloonie
63,True,486.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,6000,Appartement,Hainaut,Region Walloonie
64,True,750.0,2.0,93.0,True,False,False,True,3.0,False,0.0,False,excellentétat,5000,Appartement,Namur,Region Walloonie
65,True,590.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6040,Appartement,Hainaut,Region Walloonie
66,True,795.0,1.0,55.0,True,False,False,False,0.0,False,0.0,False,excellentétat,2000,Duplex,Antwerp,Region Flanders
67,True,1100.0,3.0,125.0,True,False,False,False,0.0,True,45.0,False,excellentétat,4020,Maison,Liège,Region Walloonie
68,True,700.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5660,Appartement,Namur,Region Walloonie
69,True,800.0,2.0,82.0,True,False,False,False,0.0,False,0.0,False,bon,9000,Appartement,East Flanders,Region Flanders
70,True,710.0,3.0,75.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,6900,Appartement,Luxembourg,Region Walloonie
71,True,1200.0,3.0,185.0,True,False,False,True,10.0,False,0.0,False,bon,3300,Maison,Flemish Region,Region Flanders
72,True,800.0,1.0,50.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,5000,Appartement,Namur,Region Walloonie
73,True,1205.0,1.0,41.0,True,False,False,False,0.0,False,0.0,False,bon,2800,Studio,Antwerp,Region Flanders
74,True,3650.0,3.0,185.0,True,False,False,True,56.0,False,0.0,False,excellentétat,1000,Penthouse,Brussels,Brussels
75,True,4500.0,3.0,185.0,True,True,False,True,56.0,False,0.0,False,bon,1000,Penthouse,Brussels,Brussels
76,True,950.0,1.0,83.0,True,False,False,True,8.0,False,0.0,False,excellentétat,1070,Appartement,Brussels,Brussels
77,True,800.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,4960,Appartement,Liège,Region Walloonie
78,True,1434.0,1.0,160.50541498310923,True,True,False,True,24.0,False,0.0,False,excellentétat,7321,Appartement,Walloon Region,Region Walloonie
79,True,2400.0,2.0,120.0,True,True,False,True,15.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
80,True,1100.0,1.0,70.0,True,False,False,True,10.0,False,0.0,False,àrafraîchir,9940,Appartement,East Flanders,Region Flanders
81,True,1290.0,1.0,71.0,True,True,False,True,10.0,False,0.0,False,excellentétat,3150,Appartementdeservice,Flemish Region,Region Flanders
82,True,1500.0,1.0,55.0,True,False,False,True,7.0,False,0.0,False,excellentétat,8660,Appartement,Walloon Region,Region Walloonie
83,True,1350.0,1.0,82.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
84,True,1900.0,3.0,164.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1050,Duplex,Brussels,Brussels
85,True,2850.0,2.0,180.0,True,False,False,True,14.0,False,0.0,False,excellentétat,1150,Appartement,Brussels,Brussels
86,True,775.0,1.0,68.0,False,False,False,True,10.0,False,0.0,False,bon,8670,Appartement,Walloon Region,Region Walloonie
87,True,595.0,1.0,80.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4000,Rez-de-chaussée,Liège,Region Walloonie
88,True,750.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,9600,Rez-de-chaussée,East Flanders,Region Flanders
89,True,930.0,3.0,114.0,True,False,False,True,25.0,False,0.0,False,fraîchementrénové,2800,Appartement,Antwerp,Region Flanders
90,True,660.0,1.0,54.0,True,False,False,True,10.0,False,0.0,False,bon,2800,Appartement,Antwerp,Region Flanders
91,True,550.0,2.0,70.0,True,False,False,True,10.0,False,0.0,False,excellentétat,7603,Appartement,Walloon Region,Region Walloonie
92,True,2400.0,2.0,150.0,True,False,False,True,5.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
93,True,520.0,2.0,80.0,True,False,False,False,0.0,True,50.0,False,excellentétat,4802,Appartement,Liège,Region Walloonie
94,True,2000.0,2.0,100.0,True,True,False,True,17.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
95,True,450.0,1.0,47.0,True,False,False,True,6.0,True,0.0,False,excellentétat,5030,Appartementdeservice,Namur,Region Walloonie
96,True,3200.0,3.0,200.0,True,True,False,True,45.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
97,True,2800.0,3.0,125.0,True,True,False,True,8.0,False,0.0,False,bon,1000,Appartement,Brussels,Brussels
98,True,930.0,2.0,80.0,True,False,False,True,7.0,True,850.0,False,bon,3020,Appartementdeservice,Flemish Region,Region Flanders
99,True,1071.0,1.0,55.0,True,False,False,True,4.0,True,20.0,False,excellentétat,3190,Appartementdeservice,Flemish Region,Region Flanders
100,True,1980.0,5.0,180.0,True,True,False,False,0.0,False,0.0,False,excellentétat,3000,Maison,Flemish Region,Region Flanders
101,True,1275.0,1.0,60.0,True,True,False,False,0.0,False,0.0,False,àrénover,1000,Appartement,Brussels,Brussels
102,True,1250.0,3.0,120.0,True,False,False,True,11.0,False,0.0,False,bon,1150,Appartement,Brussels,Brussels
103,True,1600.0,2.0,103.0,True,True,False,True,60.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels
104,True,765.0,2.0,110.0,True,False,False,True,20.0,True,120.0,False,bon,5170,Duplex,Namur,Region Walloonie
105,True,3200.0,1.0,110.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
106,True,3200.0,1.0,110.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
107,True,520.0,2.0,79.0,True,False,False,False,0.0,False,0.0,False,bon,7911,Appartement,Walloon Region,Region Walloonie
108,True,2850.0,2.0,198.0,True,False,False,True,100.0,False,0.0,False,fraîchementrénové,1150,Rez-de-chaussée,Brussels,Brussels
109,True,560.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,6032,Appartement,Hainaut,Region Walloonie
110,True,775.0,2.0,92.0,True,False,False,True,13.0,False,0.0,False,excellentétat,5030,Appartement,Namur,Region Walloonie
111,True,860.0,2.0,120.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7000,Maison,Walloon Region,Region Walloonie
112,True,650.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,excellentétat,6000,Appartement,Hainaut,Region Walloonie
113,True,3650.0,3.0,185.0,True,False,False,True,56.0,False,0.0,False,fraîchementrénové,1000,Appartement,Brussels,Brussels
114,True,750.0,3.0,93.0,True,False,False,True,22.0,False,0.0,False,excellentétat,7134,Appartement,Walloon Region,Region Walloonie
115,True,1550.0,2.0,87.0,True,True,False,True,5.0,False,0.0,False,excellentétat,1932,Appartement,Flemish Brabant,Region Flanders
116,True,480.0,2.0,60.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,7600,Appartement,Walloon Region,Region Walloonie
117,True,875.0,2.0,90.0,True,False,False,True,5.0,True,0.0,False,fraîchementrénové,1340,Appartement,Walloon Brabant,Region Walloonie
118,True,500.0,2.0,50.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,4860,Appartement,Liège,Region Walloonie
119,True,700.0,2.0,99.0,True,False,False,False,0.0,False,0.0,False,bon,5650,Appartement,Namur,Region Walloonie
120,True,600.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,5360,Duplex,Namur,Region Walloonie
121,True,1650.0,2.0,140.0,True,False,False,True,23.0,False,0.0,False,bon,1200,Duplex,Brussels,Brussels
122,True,750.0,2.0,100.0,True,False,False,True,17.0,False,0.0,False,bon,3400,Appartement,Flemish Region,Region Flanders
123,True,1195.0,2.0,70.0,True,True,False,False,0.0,False,0.0,False,excellentétat,2550,Appartement,Antwerp,Region Flanders
124,True,675.0,2.0,100.0,True,False,False,False,0.0,False,0.0,False,bon,5002,Appartement,Namur,Region Walloonie
125,True,650.0,3.0,76.0,True,False,False,False,0.0,False,0.0,False,bon,4860,Duplex,Liège,Region Walloonie
126,True,465.0,4.0,160.50541498310923,True,True,False,True,24.0,False,0.0,False,excellentétat,6001,Logementétudiant,Hainaut,Region Walloonie
127,True,900.0,2.0,70.0,True,False,False,True,10.0,False,0.0,False,fraîchementrénové,1853,Appartement,Flemish Brabant,Region Flanders
128,True,440.0,1.0,45.0,True,False,False,False,0.0,False,0.0,False,bon,5000,Studio,Namur,Region Walloonie
129,True,700.0,1.0,65.0,True,False,False,True,4.0,False,0.0,False,excellentétat,8800,Appartement,Walloon Region,Region Walloonie
130,True,1600.0,2.0,82.0,True,True,False,False,0.0,False,0.0,False,excellentétat,8300,Appartement,Walloon Region,Region Walloonie
131,True,650.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6000,Appartement,Hainaut,Region Walloonie
132,True,850.0,1.0,75.0,True,True,False,False,0.0,False,0.0,False,excellentétat,2018,Appartement,Antwerp,Region Flanders
133,True,2550.0,3.0,130.0,True,False,False,False,0.0,True,200.0,False,excellentétat,1150,Maison,Brussels,Brussels
134,True,2300.0,3.0,200.0,True,False,False,True,5.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
135,True,850.0,2.0,117.0,True,False,False,True,17.0,False,0.0,False,bon,8800,Appartement,Walloon Region,Region Walloonie
136,True,900.0,2.0,85.0,True,False,False,True,6.0,False,0.0,False,excellentétat,2660,Appartement,Antwerp,Region Flanders
137,True,920.0,1.0,48.0,True,False,False,True,10.0,False,0.0,False,bon,3840,Appartementdeservice,Limburg,Region Flanders
138,True,1586.0,2.0,99.0,True,False,False,True,10.0,False,0.0,False,àrafraîchir,3840,Appartementdeservice,Limburg,Region Flanders
139,True,3800.0,3.0,200.0,True,True,True,True,250.0,False,0.0,False,excellentétat,1050,Penthouse,Brussels,Brussels
140,True,1830.0,1.0,160.50541498310923,True,True,False,False,0.0,False,0.0,False,excellentétat,2018,Studio,Antwerp,Region Flanders
141,True,700.0,1.0,28.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1000,Studio,Brussels,Brussels
142,True,2400.0,3.0,200.0,True,False,False,True,5.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
143,True,950.0,2.0,85.0,True,False,False,True,17.0,False,0.0,False,fraîchementrénové,1020,Appartement,Brussels,Brussels
144,True,850.0,2.0,119.0,True,False,False,False,0.0,False,0.0,False,excellentétat,8550,Appartement,Walloon Region,Region Walloonie
145,True,1200.0,3.0,158.0,True,False,False,True,35.0,False,0.0,False,bon,9000,Maison,East Flanders,Region Flanders
146,True,1500.0,3.0,150.0,True,False,False,True,7.0,True,50.0,False,bon,1200,Rez-de-chaussée,Brussels,Brussels
147,True,850.0,1.0,90.0,True,False,False,True,2.0,False,0.0,False,bon,1020,Appartement,Brussels,Brussels
148,True,1665.0,2.0,95.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
149,True,850.0,2.0,110.0,True,False,False,True,17.0,False,0.0,False,excellentétat,4000,Duplex,Liège,Region Walloonie
150,True,570.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,6000,Appartement,Hainaut,Region Walloonie
151,True,920.0,2.0,140.0,True,False,False,True,57.0,True,80.0,False,excellentétat,5100,Appartement,Namur,Region Walloonie
152,True,1850.0,2.0,160.50541498310923,True,True,False,True,10.0,False,0.0,False,excellentétat,7000,Appartement,Walloon Region,Region Walloonie
153,True,800.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,excellentétat,8500,Appartement,Walloon Region,Region Walloonie
154,True,2800.0,3.0,150.0,True,False,False,True,50.0,False,0.0,False,excellentétat,1180,Appartement,Brussels,Brussels
155,True,650.0,1.0,85.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
156,True,650.0,1.0,85.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
157,True,2600.0,3.0,160.0,True,True,False,True,24.0,False,0.0,False,bon,1050,Appartement,Brussels,Brussels
158,True,650.0,1.0,84.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
159,True,650.0,1.0,82.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
160,True,650.0,1.0,85.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
161,True,650.0,1.0,83.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
162,True,650.0,1.0,83.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
163,True,650.0,1.0,82.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
164,True,650.0,1.0,85.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
165,True,745.0,2.0,95.0,True,False,False,True,1.0,True,1.0,False,fraîchementrénové,6724,Rez-de-chaussée,Luxembourg,Region Walloonie
166,True,925.0,3.0,180.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7110,Appartement,Walloon Region,Region Walloonie
167,True,650.0,1.0,84.0,True,False,False,True,10.0,False,0.0,False,bon,9600,Appartement,East Flanders,Region Flanders
168,True,650.0,1.0,83.0,True,False,False,True,10.0,False,0.0,False,bon,9600,Appartement,East Flanders,Region Flanders
169,True,650.0,1.0,83.0,True,False,False,True,11.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
170,True,650.0,1.0,84.0,True,False,False,True,10.0,False,0.0,False,bon,9600,Appartement,East Flanders,Region Flanders
171,True,650.0,1.0,82.0,True,False,False,True,10.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
172,True,650.0,1.0,84.0,True,False,False,True,10.0,False,0.0,False,excellentétat,9600,Appartement,East Flanders,Region Flanders
173,True,650.0,1.0,82.0,True,False,False,True,10.0,False,0.0,False,bon,9600,Appartement,East Flanders,Region Flanders
174,True,650.0,1.0,84.0,True,False,False,True,10.0,False,0.0,False,bon,9600,Appartement,East Flanders,Region Flanders
175,True,1400.0,3.0,178.0,True,False,False,True,24.0,False,0.0,False,bon,1332,Villa,Walloon Brabant,Region Walloonie
176,True,1550.0,2.0,130.0,True,False,False,True,10.0,False,0.0,False,bon,1180,Appartement,Brussels,Brussels
177,True,775.0,2.0,85.0,True,False,False,True,4.0,False,0.0,False,fraîchementrénové,5000,Appartement,Namur,Region Walloonie
178,True,690.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,4630,Maison,Liège,Region Walloonie
179,True,730.0,1.0,54.0,True,False,False,True,15.0,False,0.0,False,excellentétat,2880,Appartement,Antwerp,Region Flanders
180,True,699.0,2.0,111.0,True,False,False,False,0.0,False,0.0,False,bon,7500,Appartement,Walloon Region,Region Walloonie
181,True,630.0,1.0,55.0,True,False,False,False,0.0,False,0.0,False,bon,5100,Appartement,Namur,Region Walloonie
182,True,590.0,2.0,60.0,True,False,False,False,0.0,False,0.0,False,bon,7603,Appartement,Walloon Region,Region Walloonie
183,True,450.0,1.0,51.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7971,Appartement,Walloon Region,Region Walloonie
184,True,845.0,2.0,80.0,True,False,False,True,14.0,False,0.0,False,excellentétat,9500,Appartement,East Flanders,Region Flanders
185,True,800.0,3.0,80.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,9120,Appartement,East Flanders,Region Flanders
186,True,650.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,3680,Appartement,Limburg,Region Flanders
187,True,3800.0,3.0,150.0,True,True,False,True,165.0,False,0.0,False,excellentétat,1050,Penthouse,Brussels,Brussels
188,True,695.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,9988,Appartementdeservice,East Flanders,Region Flanders
189,True,650.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,9988,Appartementdeservice,East Flanders,Region Flanders
190,True,640.0,2.0,65.0,True,False,False,False,0.0,False,0.0,False,bon,5003,Appartement,Namur,Region Walloonie
191,True,2250.0,4.0,190.0,True,False,False,True,25.0,True,200.0,False,excellentétat,1180,Appartement,Brussels,Brussels
192,True,770.0,1.0,66.0,True,False,False,True,10.0,False,0.0,False,bon,5140,Appartement,Namur,Region Walloonie
193,True,480.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,7904,Duplex,Walloon Region,Region Walloonie
194,True,700.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders
195,True,800.0,1.0,72.0,True,False,False,True,8.0,False,0.0,False,bon,9000,Maison,East Flanders,Region Flanders
196,True,782.0,1.0,85.0,True,False,False,True,8.0,False,0.0,False,excellentétat,9900,Appartementdeservice,East Flanders,Region Flanders
197,True,825.0,1.0,73.0,True,False,False,True,23.0,False,0.0,False,excellentétat,1300,Appartement,Walloon Brabant,Region Walloonie
198,True,1300.0,2.0,89.0,True,True,False,True,6.0,False,0.0,False,excellentétat,1332,Appartement,Walloon Brabant,Region Walloonie
199,True,3800.0,2.0,200.0,True,True,False,True,250.0,True,95.0,False,bon,1050,Penthouse,Brussels,Brussels
200,True,3800.0,2.0,151.0,True,True,False,True,170.0,False,0.0,False,excellentétat,1050,Penthouse,Brussels,Brussels
201,True,860.0,2.0,65.0,True,False,False,True,10.0,False,0.0,False,bon,1380,Appartement,Walloon Brabant,Region Walloonie
202,True,550.0,1.0,38.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5150,Appartement,Namur,Region Walloonie
203,True,630.0,1.0,160.50541498310923,True,False,False,True,8.0,False,0.0,False,excellentétat,3720,Appartementdeservice,Limburg,Region Flanders
204,True,1650.0,5.0,150.0,True,False,True,True,24.0,True,50.0,False,bon,1457,Villa,Walloon Brabant,Region Walloonie
205,True,680.0,1.0,70.0,True,False,False,True,5.0,False,0.0,False,bon,5000,Appartement,Namur,Region Walloonie
206,True,1100.0,2.0,85.0,True,False,False,True,16.0,True,22.0,False,bon,1200,Rez-de-chaussée,Brussels,Brussels
207,True,845.0,2.0,160.50541498310923,True,False,False,True,3.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders
208,True,900.0,3.0,110.0,True,False,False,True,11.0,False,0.0,False,excellentétat,5001,Appartement,Namur,Region Walloonie
209,True,755.0,2.0,115.0,True,False,False,False,0.0,False,0.0,False,bon,8000,Appartement,Walloon Region,Region Walloonie
210,True,1150.0,2.0,84.0,True,False,False,True,10.0,True,0.0,False,excellentétat,6780,Appartement,Luxembourg,Region Walloonie
211,True,2200.0,3.0,170.0,True,False,False,True,4.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
212,True,4000.0,3.0,200.0,True,False,False,True,50.0,False,0.0,False,fraîchementrénové,1000,Appartement,Brussels,Brussels
213,True,620.0,1.0,60.0,True,False,False,False,0.0,False,0.0,False,bon,5004,Appartement,Namur,Region Walloonie
214,True,650.0,1.0,68.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5003,Appartement,Namur,Region Walloonie
215,True,1250.0,4.0,160.50541498310923,True,False,False,False,0.0,True,50.0,False,excellentétat,7062,Maison,Walloon Region,Region Walloonie
216,True,850.0,2.0,160.50541498310923,True,False,False,True,24.0,True,50.0,False,fraîchementrénové,4100,Maison,Liège,Region Walloonie
217,True,750.0,2.0,100.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3530,Duplex,Limburg,Region Flanders
218,True,1495.0,3.0,126.0,True,False,False,True,14.0,False,0.0,False,excellentétat,9830,Appartement,East Flanders,Region Flanders
219,True,750.0,2.0,85.0,True,False,False,True,12.0,True,300.0,False,fraîchementrénové,4950,Appartement,Liège,Region Walloonie
220,True,795.0,2.0,100.0,True,True,False,False,0.0,False,0.0,False,bon,6000,Appartement,Hainaut,Region Walloonie
221,True,875.0,2.0,104.0,True,False,False,True,5.0,True,200.0,False,excellentétat,2300,Appartement,Antwerp,Region Flanders
222,True,2250.0,2.0,125.0,True,False,False,True,6.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
223,True,685.0,2.0,138.0,True,False,False,False,0.0,True,1.0,False,bon,3803,Appartement,Limburg,Region Flanders
224,True,600.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,7000,Appartement,Walloon Region,Region Walloonie
225,True,725.0,1.0,64.0,True,False,False,True,4.0,False,0.0,False,excellentétat,5100,Appartement,Namur,Region Walloonie
226,True,1050.0,5.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,7050,Maison,Walloon Region,Region Walloonie
227,True,950.0,2.0,84.0,True,False,False,True,5.0,False,0.0,False,bon,1730,Appartement,Flemish Brabant,Region Flanders
228,True,950.0,2.0,80.0,True,False,False,True,4.0,False,0.0,False,excellentétat,1730,Appartement,Flemish Brabant,Region Flanders
229,True,950.0,2.0,82.0,True,False,False,True,7.0,False,0.0,False,àrénover,1730,Appartement,Flemish Brabant,Region Flanders
230,True,775.0,2.0,77.0,True,False,False,True,4.0,False,0.0,False,bon,5030,Appartement,Namur,Region Walloonie
231,True,875.0,2.0,90.0,True,False,False,True,5.0,False,0.0,False,bon,1457,Appartement,Walloon Brabant,Region Walloonie
232,True,875.0,2.0,90.0,True,False,False,True,5.0,False,0.0,False,bon,1435,Appartement,Walloon Brabant,Region Walloonie
233,True,1300.0,4.0,155.0,True,False,False,False,0.0,True,100.0,False,fraîchementrénové,1840,Maison,Flemish Brabant,Region Flanders
234,True,1375.0,2.0,100.0,True,False,False,True,12.0,False,0.0,False,excellentétat,2000,Appartement,Antwerp,Region Flanders
235,True,700.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6000,Appartement,Hainaut,Region Walloonie
236,True,475.0,1.0,23.0,True,True,False,False,0.0,False,0.0,False,bon,7500,Appartement,Walloon Region,Region Walloonie
237,True,1650.0,3.0,165.0,True,False,False,True,35.0,True,5.0,False,excellentétat,1020,Maison,Brussels,Brussels
238,True,750.0,2.0,116.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,4802,Appartement,Liège,Region Walloonie
239,True,1450.0,2.0,120.0,True,True,False,True,17.0,True,0.0,False,excellentétat,2100,Appartement,Antwerp,Region Flanders
240,True,1040.0,2.0,104.0,True,False,False,True,15.0,True,100.0,False,excellentétat,9000,Appartement,East Flanders,Region Flanders
241,True,930.0,2.0,100.0,True,False,False,True,1.0,False,0.0,False,excellentétat,6600,Duplex,Luxembourg,Region Walloonie
242,True,600.0,2.0,104.0,True,False,False,True,17.0,False,0.0,False,bon,8870,Appartement,Walloon Region,Region Walloonie
243,True,1200.0,2.0,157.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels
244,True,800.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,5000,Appartement,Namur,Region Walloonie
245,True,1450.0,3.0,140.0,True,False,False,True,40.0,False,0.0,False,àrafraîchir,1200,Penthouse,Brussels,Brussels
246,True,950.0,3.0,130.0,True,False,False,False,0.0,False,0.0,False,bon,5000,Maison,Namur,Region Walloonie
247,True,1995.0,2.0,160.50541498310923,True,True,False,False,0.0,False,0.0,False,excellentétat,2000,Appartement,Antwerp,Region Flanders
248,True,1125.0,3.0,115.0,True,False,False,True,34.0,True,75.0,False,fraîchementrénové,3001,Rez-de-chaussée,Flemish Region,Region Flanders
249,True,799.0,3.0,148.0,True,False,False,True,30.0,False,0.0,False,fraîchementrénové,3800,Triplex,Limburg,Region Flanders
250,True,1800.0,2.0,130.0,True,False,False,True,15.0,True,80.0,False,bon,1150,Rez-de-chaussée,Brussels,Brussels
251,True,690.0,2.0,100.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4870,Loft,Liège,Region Walloonie
252,True,550.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,5500,Appartement,Namur,Region Walloonie
253,True,570.0,1.0,60.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,6000,Appartement,Hainaut,Region Walloonie
254,True,490.0,1.0,54.0,True,False,False,False,0.0,False,0.0,False,excellentétat,6000,Appartement,Hainaut,Region Walloonie
