,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be,price_perm2
16018,False,150000.0,3.0,130.0,True,False,False,True,17.0,False,0.0,False,bon,7134,Maison,Walloon Region,Region Walloonie,1153.8461538461538
16019,False,199000.0,2.0,92.0,True,False,False,True,9.0,False,0.0,False,bon,1070,Appartement,Brussels,Brussels,2163.0434782608695
16020,False,275000.0,2.0,82.0,True,True,False,True,10.0,False,0.0,False,excellentétat,8370,Appartement,Walloon Region,Region Walloonie,3353.6585365853657
16021,False,265000.0,3.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,7331,Maison,Walloon Region,Region Walloonie,1651.0346397215772
16022,False,395000.0,3.0,123.0,True,False,False,True,16.0,False,0.0,False,excellentétat,2140,Appartement,Antwerp,Region Flanders,3211.3821138211383
16023,False,380000.0,2.0,105.0,True,False,False,True,7.0,False,0.0,False,fraîchementrénové,2600,Appartement,Antwerp,Region Flanders,3619.0476190476193
16024,False,99000.0,1.0,58.0,True,False,False,False,0.0,False,0.0,False,bon,4960,Appartement,Liège,Region Walloonie,1706.896551724138
16025,False,370000.0,3.0,160.0,True,False,False,False,0.0,True,370.0,False,àrafraîchir,1850,Maison,Flemish Brabant,Region Flanders,2312.5
16026,False,166681.0,2.0,78.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7170,Duplex,Walloon Region,Region Walloonie,2136.9358974358975
16027,False,97500.0,2.0,97.0,True,False,False,True,24.0,True,47.0,False,àrénover,4130,Maison,Liège,Region Walloonie,1005.1546391752578
16028,False,330000.0,2.0,105.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1932,Appartement,Flemish Brabant,Region Flanders,3142.8571428571427
16029,False,145000.0,1.0,69.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,7860,Appartement,Walloon Region,Region Walloonie,2101.449275362319
16030,False,269000.0,2.0,140.0,True,False,False,True,17.0,False,0.0,False,bon,8580,Maison,Walloon Region,Region Walloonie,1921.4285714285713
16031,False,355000.0,2.0,107.0,True,False,False,True,6.0,False,0.0,False,fraîchementrénové,1930,Appartement,Flemish Brabant,Region Flanders,3317.7570093457944
16032,False,398000.0,5.0,200.0,True,False,False,True,24.0,False,0.0,False,fraîchementrénové,8550,Maison,Walloon Region,Region Walloonie,1990.0
16033,False,305000.0,2.0,88.0,True,False,False,True,6.0,False,0.0,False,excellentétat,1930,Appartement,Flemish Brabant,Region Flanders,3465.909090909091
16034,False,335000.0,2.0,101.0,True,False,False,True,6.0,False,0.0,False,excellentétat,1930,Appartement,Flemish Brabant,Region Flanders,3316.831683168317
16035,False,398000.0,5.0,200.0,True,False,False,True,24.0,False,0.0,False,fraîchementrénové,8552,Maison,Walloon Region,Region Walloonie,1990.0
16036,False,355000.0,2.0,107.0,True,False,False,True,6.0,False,0.0,False,excellentétat,1930,Appartement,Flemish Brabant,Region Flanders,3317.7570093457944
16037,False,398000.0,5.0,200.0,True,False,False,True,24.0,False,0.0,False,fraîchementrénové,8552,Immeublemixte,Walloon Region,Region Walloonie,1990.0
16038,False,360000.0,2.0,106.0,True,False,False,True,6.0,False,0.0,False,excellentétat,1930,Appartement,Flemish Brabant,Region Flanders,3396.2264150943397
16039,False,176000.0,2.0,92.0,True,False,False,False,0.0,True,137.0,False,bon,3582,Penthouse,Limburg,Region Flanders,1913.0434782608695
16040,False,425000.0,2.0,125.0,True,False,False,False,0.0,True,0.0,False,bon,2320,Appartement,Antwerp,Region Flanders,3400.0
16041,False,579000.0,2.0,160.0,True,False,False,False,0.0,True,50.0,False,bon,2300,Penthouse,Antwerp,Region Flanders,3618.75
16042,False,475000.0,3.0,199.0,True,False,True,True,24.0,True,50.0,False,bon,3130,Villa,Flemish Region,Region Flanders,2386.934673366834
16043,False,369000.0,3.0,143.0,True,False,False,True,17.0,True,1200.0,False,bon,5300,Villa,Namur,Region Walloonie,2580.4195804195806
16044,False,255000.0,3.0,127.0,True,False,False,False,0.0,True,156.0,False,àrénover,2500,Maison,Antwerp,Region Flanders,2007.8740157480315
16045,False,149000.0,2.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,bon,1731,Appartement,Flemish Brabant,Region Flanders,928.3175898811887
16046,False,145000.0,2.0,77.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,2100,Appartement,Antwerp,Region Flanders,1883.1168831168832
16047,False,180000.0,2.0,90.0,True,False,False,True,4.0,False,0.0,False,excellentétat,2300,Appartement,Antwerp,Region Flanders,2000.0
16048,False,141500.0,3.0,98.0,False,False,False,False,0.0,False,0.0,False,àrénover,2560,Maison,Antwerp,Region Flanders,1443.8775510204082
16049,False,299000.0,7.0,200.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,4000,Maison,Liège,Region Walloonie,1495.0
16050,False,249000.0,2.0,93.0,True,False,False,False,0.0,True,0.0,False,bon,1020,Appartement,Brussels,Brussels,2677.4193548387098
16051,False,270000.0,2.0,83.0,True,False,False,True,7.0,False,0.0,False,bon,1785,Appartement,Flemish Brabant,Region Flanders,3253.012048192771
16052,False,229000.0,2.0,140.0,True,False,False,False,0.0,False,0.0,False,bon,4400,Maison,Liège,Region Walloonie,1635.7142857142858
16053,False,165000.0,4.0,143.0,True,False,False,True,17.0,False,0.0,False,bon,6762,Maison,Luxembourg,Region Walloonie,1153.8461538461538
16054,False,249000.0,2.0,93.0,True,False,False,True,10.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders,2677.4193548387098
16055,False,129000.0,3.0,133.0,False,False,False,True,85.0,False,0.0,False,àrénover,4800,Maison,Liège,Region Walloonie,969.9248120300751
16056,False,269000.0,1.0,85.0,True,False,False,True,12.0,False,0.0,False,bon,5100,Rez-de-chaussée,Namur,Region Walloonie,3164.705882352941
16057,False,225000.0,3.0,145.0,True,False,True,True,37.0,False,0.0,False,bon,1480,Maison,Walloon Brabant,Region Walloonie,1551.7241379310344
16058,False,249000.0,2.0,84.0,True,False,False,True,18.0,True,0.0,False,excellentétat,2840,Appartement,Antwerp,Region Flanders,2964.285714285714
16059,False,413400.0,3.0,124.0,True,False,False,False,0.0,True,0.0,False,bon,2812,Maison,Antwerp,Region Flanders,3333.8709677419356
16060,False,362500.0,3.0,119.0,True,False,False,True,16.0,False,0.0,False,excellentétat,1070,Appartement,Brussels,Brussels,3046.218487394958
16061,False,372800.0,4.0,197.0,True,False,False,False,0.0,True,50.0,False,bon,2430,Maison,Antwerp,Region Flanders,1892.3857868020305
16063,False,349000.0,2.0,100.0,True,False,False,True,15.0,False,0.0,False,excellentétat,1020,Appartement,Brussels,Brussels,3490.0
16064,False,255000.0,2.0,110.0,True,False,False,True,10.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders,2318.181818181818
16065,False,295000.0,3.0,160.0,True,False,False,True,24.0,False,0.0,False,excellentétat,4550,Maison,Liège,Region Walloonie,1843.75
16066,False,115000.0,2.0,83.0,False,False,False,True,10.0,True,0.0,False,àrénover,6762,Maison,Luxembourg,Region Walloonie,1385.5421686746988
16067,False,240000.0,2.0,102.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3980,Rez-de-chaussée,Limburg,Region Flanders,2352.9411764705883
16068,False,159999.0,2.0,105.0,True,False,False,True,17.0,True,53.0,False,bon,7141,Maison,Walloon Region,Region Walloonie,1523.8
16069,False,195000.0,2.0,130.0,True,True,False,True,75.0,False,0.0,False,fraîchementrénové,4000,Maison,Liège,Region Walloonie,1500.0
16070,False,189000.0,4.0,142.0,True,False,False,False,0.0,True,180.0,False,fraîchementrénové,7700,Maison,Walloon Region,Region Walloonie,1330.9859154929577
16071,False,275000.0,4.0,186.0,True,False,True,False,0.0,False,0.0,False,excellentétat,3620,Maison,Limburg,Region Flanders,1478.494623655914
16072,False,215000.0,3.0,142.0,True,False,False,True,20.0,False,0.0,False,àrafraîchir,7022,Villa,Walloon Region,Region Walloonie,1514.0845070422536
16073,False,199900.0,2.0,85.0,True,False,False,True,7.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders,2351.764705882353
16074,False,89000.0,2.0,94.0,False,False,False,False,0.0,False,0.0,False,àrestaurer,6760,Maison,Luxembourg,Region Walloonie,946.8085106382979
16075,False,299731.0,1.0,66.0,True,False,False,True,9.0,False,0.0,False,excellentétat,1380,Appartement,Walloon Brabant,Region Walloonie,4541.378787878788
16076,False,130000.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6760,Maison,Luxembourg,Region Walloonie,809.9415213728493
16077,False,329000.0,4.0,167.0,True,False,False,False,0.0,False,0.0,False,bon,4020,Immeuble,Liège,Region Walloonie,1970.059880239521
16078,False,280000.0,2.0,88.0,True,False,False,True,6.0,False,0.0,False,àrénover,1190,Appartement,Brussels,Brussels,3181.818181818182
16079,False,325000.0,2.0,95.0,True,False,False,True,5.0,False,0.0,False,bon,1200,Appartement,Brussels,Brussels,3421.0526315789475
16080,False,170000.0,2.0,82.0,True,False,False,True,10.0,False,0.0,False,excellentétat,7340,Rez-de-chaussée,Walloon Region,Region Walloonie,2073.170731707317
16081,False,495000.0,2.0,185.0,True,False,False,True,24.0,False,0.0,False,bon,7862,Maisondecampagne,Walloon Region,Region Walloonie,2675.675675675676
16082,False,169000.0,3.0,193.0,True,False,False,True,15.0,True,90.0,False,bon,7860,Maison,Walloon Region,Region Walloonie,875.6476683937824
16083,False,439000.0,1.0,100.0,True,False,False,True,115.0,False,0.0,False,excellentétat,3600,Penthouse,Limburg,Region Flanders,4390.0
16084,False,315000.0,2.0,85.0,True,False,True,False,0.0,False,0.0,False,bon,6940,Maison,Luxembourg,Region Walloonie,3705.8823529411766
16086,False,575000.0,4.0,150.0,True,False,False,True,24.0,True,225.0,False,excellentétat,2650,Maisonbel-étage,Antwerp,Region Flanders,3833.3333333333335
16087,False,129000.0,2.0,70.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,4030,Maison,Liège,Region Walloonie,1842.857142857143
16088,False,595000.0,3.0,156.0,True,False,False,True,11.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels,3814.102564102564
16089,False,345000.0,3.0,108.0,True,False,False,True,17.0,False,0.0,False,bon,2020,Appartement,Antwerp,Region Flanders,3194.4444444444443
16090,False,317999.0,3.0,160.50541498310923,False,False,False,False,0.0,True,50.0,False,bon,6960,Maison,Luxembourg,Region Walloonie,1981.2353373464975
16091,False,327000.0,4.0,119.0,True,False,False,False,0.0,False,0.0,False,bon,9000,Maison,East Flanders,Region Flanders,2747.8991596638657
16092,False,249500.0,3.0,150.0,True,False,True,True,30.0,True,50.0,False,bon,7012,Maison,Walloon Region,Region Walloonie,1663.3333333333333
16093,False,349000.0,3.0,106.0,True,False,False,True,25.0,False,0.0,False,excellentétat,3140,Duplex,Flemish Region,Region Flanders,3292.4528301886794
16094,False,330000.0,3.0,140.0,True,False,False,True,17.0,False,0.0,False,excellentétat,6500,Villa,Hainaut,Region Walloonie,2357.1428571428573
16095,False,325000.0,2.0,74.0,True,False,False,True,2.0,False,0.0,False,excellentétat,2930,Appartement,Antwerp,Region Flanders,4391.891891891892
16096,False,369000.0,2.0,100.0,True,False,False,True,15.0,False,0.0,False,excellentétat,3001,Rez-de-chaussée,Flemish Region,Region Flanders,3690.0
16097,False,346000.0,4.0,175.0,True,False,False,True,30.0,True,500.0,False,fraîchementrénové,3300,Bienexceptionnel,Flemish Region,Region Flanders,1977.142857142857
16098,False,90000.0,1.0,46.0,True,False,False,True,16.0,False,0.0,False,àrafraîchir,1480,Appartement,Walloon Brabant,Region Walloonie,1956.5217391304348
16099,False,235000.0,3.0,190.0,True,False,False,True,24.0,False,0.0,False,àrafraîchir,4432,Maison,Liège,Region Walloonie,1236.842105263158
16100,False,245000.0,2.0,145.0,True,False,False,False,0.0,False,0.0,False,àrénover,3891,Maison,Limburg,Region Flanders,1689.655172413793
16101,False,315000.0,2.0,164.0,False,False,False,True,24.0,False,0.0,False,àrénover,2860,Maison,Antwerp,Region Flanders,1920.7317073170732
16102,False,315000.0,2.0,164.0,False,False,False,True,24.0,False,0.0,False,àrénover,2800,Maison,Antwerp,Region Flanders,1920.7317073170732
16103,False,379900.0,2.0,115.0,True,False,False,True,26.0,False,0.0,False,excellentétat,2970,Appartement,Antwerp,Region Flanders,3303.478260869565
16104,False,560000.0,3.0,125.0,True,False,False,True,30.0,False,0.0,False,excellentétat,8670,Appartement,Walloon Region,Region Walloonie,4480.0
16105,False,219000.0,3.0,150.0,True,False,False,True,50.0,True,250.0,False,excellentétat,6182,Maison,Hainaut,Region Walloonie,1460.0
16106,False,245000.0,2.0,86.0,True,False,False,True,7.0,False,0.0,False,àrafraîchir,1090,Appartement,Brussels,Brussels,2848.8372093023254
16107,False,432261.0,3.0,160.0,True,False,False,True,40.0,True,1050.0,False,bon,3800,Maison,Limburg,Region Flanders,2701.63125
16108,False,165000.0,3.0,110.0,True,False,False,False,0.0,False,0.0,False,bon,4602,Maison,Liège,Region Walloonie,1500.0
16109,False,885000.0,4.0,180.0,True,True,False,True,30.0,False,0.0,False,excellentétat,8301,Immeuble,Walloon Region,Region Walloonie,4916.666666666667
16110,False,530000.0,2.0,160.50541498310923,True,False,False,True,13.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels,3302.0692794431543
16111,False,70000.0,2.0,160.50541498310923,False,False,False,False,0.0,False,0.0,False,excellentétat,7340,Maison,Walloon Region,Region Walloonie,436.12235766230344
16112,False,71000.0,2.0,35.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,4460,Maison,Liège,Region Walloonie,2028.5714285714287
16113,False,200000.0,1.0,65.0,True,False,False,False,0.0,False,0.0,False,bon,2861,Appartement,Antwerp,Region Flanders,3076.923076923077
16114,False,150000.0,3.0,160.50541498310923,False,False,False,False,0.0,True,50.0,False,àrafraîchir,6640,Maison,Luxembourg,Region Walloonie,934.5479092763645
16115,False,215000.0,4.0,167.0,True,False,False,True,24.0,False,0.0,False,àrafraîchir,3680,Maison,Limburg,Region Flanders,1287.4251497005987
16116,False,199000.0,2.0,70.0,True,False,False,True,8.0,False,0.0,False,excellentétat,1731,Rez-de-chaussée,Flemish Brabant,Region Flanders,2842.8571428571427
16117,False,282500.0,2.0,93.0,True,False,False,True,8.0,False,0.0,False,bon,2390,Appartement,Antwerp,Region Flanders,3037.6344086021504
16118,False,560000.0,1.0,190.0,True,False,False,True,24.0,False,0.0,False,bon,2930,Immeublemixte,Antwerp,Region Flanders,2947.3684210526317
16119,False,365000.0,2.0,112.0,True,False,False,True,10.0,False,0.0,False,excellentétat,2390,Appartement,Antwerp,Region Flanders,3258.9285714285716
16120,False,352500.0,2.0,108.0,True,False,False,True,10.0,False,0.0,False,àrafraîchir,2390,Appartement,Antwerp,Region Flanders,3263.8888888888887
16121,False,540000.0,3.0,184.0,True,False,False,True,26.0,False,0.0,False,bon,2390,Penthouse,Antwerp,Region Flanders,2934.782608695652
16122,False,285000.0,4.0,200.0,True,False,False,False,0.0,False,0.0,False,bon,6110,Villa,Hainaut,Region Walloonie,1425.0
16123,False,330000.0,4.0,170.0,True,False,False,True,37.0,True,1100.0,False,excellentétat,6596,Villa,Hainaut,Region Walloonie,1941.1764705882354
16124,False,385000.0,3.0,139.0,True,False,False,True,5.0,False,0.0,False,bon,5100,Penthouse,Namur,Region Walloonie,2769.7841726618703
16125,False,359000.0,3.0,195.0,True,True,False,False,0.0,True,100.0,False,excellentétat,2180,Maisonbel-étage,Antwerp,Region Flanders,1841.025641025641
16126,False,199000.0,4.0,141.0,True,False,False,True,52.0,True,78.0,False,fraîchementrénové,4020,Maison,Liège,Region Walloonie,1411.3475177304965
16127,False,195000.0,3.0,160.50541498310923,True,False,False,False,0.0,True,50.0,False,bon,6600,Maison,Luxembourg,Region Walloonie,1214.9122820592738
16128,False,139000.0,5.0,152.0,True,False,False,True,20.0,True,110.0,False,àrénover,7170,Maison,Walloon Region,Region Walloonie,914.4736842105264
16129,False,650000.0,2.0,200.0,True,False,False,True,55.0,False,0.0,False,excellentétat,2950,Appartement,Antwerp,Region Flanders,3250.0
16130,False,449000.0,4.0,142.0,True,False,False,False,0.0,False,0.0,False,excellentétat,2600,Maison,Antwerp,Region Flanders,3161.9718309859154
16131,False,239500.0,3.0,110.0,True,False,False,True,110.0,True,173.0,False,bon,4300,Maison,Liège,Region Walloonie,2177.2727272727275
16132,False,349400.0,3.0,198.0,True,False,False,True,24.0,True,460.0,False,excellentétat,6280,Maison,Hainaut,Region Walloonie,1764.6464646464647
16133,False,159000.0,5.0,150.0,False,False,False,True,14.0,False,0.0,False,àrafraîchir,4000,Maison,Liège,Region Walloonie,1060.0
16134,False,400000.0,3.0,160.50541498310923,True,False,False,False,0.0,True,1824.0,False,bon,6680,Villa,Luxembourg,Region Walloonie,2492.1277580703054
16135,False,180000.0,3.0,152.0,True,False,False,False,0.0,True,365.0,False,àrafraîchir,7943,Maison,Walloon Region,Region Walloonie,1184.2105263157894
16136,False,357000.0,4.0,150.0,True,True,False,False,0.0,True,500.0,False,excellentétat,4250,Villa,Liège,Region Walloonie,2380.0
16137,False,549000.0,3.0,176.0,True,False,False,False,0.0,False,0.0,False,bon,2900,Villa,Antwerp,Region Flanders,3119.318181818182
16138,False,215000.0,1.0,52.0,True,True,False,True,10.0,False,0.0,False,excellentétat,8430,Rez-de-chaussée,Walloon Region,Region Walloonie,4134.615384615385
16139,False,560000.0,4.0,198.0,True,False,False,True,24.0,True,50.0,False,bon,2860,Maison,Antwerp,Region Flanders,2828.282828282828
16140,False,299000.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,àrafraîchir,1332,Maison,Walloon Brabant,Region Walloonie,1862.8654991575531
16141,False,395000.0,3.0,150.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7140,Duplex,Walloon Region,Region Walloonie,2633.3333333333335
16142,False,205000.0,3.0,130.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,3890,Maison,Limburg,Region Flanders,1576.923076923077
16143,False,269000.0,2.0,83.0,True,False,False,True,6.0,False,0.0,False,excellentétat,2660,Appartement,Antwerp,Region Flanders,3240.9638554216867
16144,False,475000.0,5.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,6811,Maison,Luxembourg,Region Walloonie,2959.4017127084876
16145,False,245000.0,2.0,101.0,True,False,False,False,0.0,False,0.0,False,bon,7970,Appartement,Walloon Region,Region Walloonie,2425.7425742574255
16146,False,475000.0,4.0,175.0,True,False,False,False,0.0,False,0.0,False,bon,8582,Maison,Walloon Region,Region Walloonie,2714.285714285714
16147,False,320000.0,2.0,96.0,True,False,False,True,16.0,True,0.0,False,excellentétat,9800,Appartement,East Flanders,Region Flanders,3333.3333333333335
16148,False,289999.0,3.0,148.0,True,False,True,False,0.0,True,50.0,False,àrafraîchir,1367,Maison,Walloon Brabant,Region Walloonie,1959.4527027027027
16149,False,259000.0,2.0,130.0,True,False,False,True,17.0,False,0.0,False,bon,9600,Appartement,East Flanders,Region Flanders,1992.3076923076924
16150,False,495000.0,3.0,140.0,True,False,False,True,25.0,False,0.0,False,àrafraîchir,2900,Appartement,Antwerp,Region Flanders,3535.714285714286
16151,False,89000.0,3.0,130.0,False,False,False,True,17.0,False,0.0,False,bon,7340,Maison,Walloon Region,Region Walloonie,684.6153846153846
16152,False,369000.0,4.0,180.0,True,False,False,True,24.0,True,50.0,False,bon,1770,Maison,Flemish Brabant,Region Flanders,2050.0
16153,False,275000.0,3.0,140.0,True,False,True,True,17.0,True,50.0,False,bon,5351,Villa,Namur,Region Walloonie,1964.2857142857142
16154,False,420000.0,3.0,144.0,True,False,False,True,18.0,True,50.0,False,bon,3018,Appartement,Flemish Region,Region Flanders,2916.6666666666665
16155,False,325000.0,1.0,74.0,True,False,False,True,22.0,True,82.0,False,bon,3018,Appartement,Flemish Region,Region Flanders,4391.891891891892
16156,False,330000.0,2.0,142.0,True,True,True,True,24.0,True,537.0,False,bon,3550,Maison,Limburg,Region Flanders,2323.943661971831
16157,False,450000.0,3.0,160.50541498310923,True,False,True,False,0.0,False,0.0,False,bon,1830,Maison,Flemish Brabant,Region Flanders,2803.643727829093
16158,False,229000.0,2.0,92.0,True,False,False,True,49.0,False,0.0,False,bon,4607,Maison,Liège,Region Walloonie,2489.1304347826085
16159,False,250000.0,2.0,105.0,True,False,False,True,17.0,False,0.0,False,fraîchementrénové,5100,Appartement,Namur,Region Walloonie,2380.9523809523807
16160,False,415000.0,2.0,140.0,True,False,False,False,0.0,False,0.0,False,bon,6142,Maison,Hainaut,Region Walloonie,2964.285714285714
16161,False,190000.0,2.0,95.0,True,False,False,True,12.0,False,0.0,False,excellentétat,7134,Appartement,Walloon Region,Region Walloonie,2000.0
16162,False,229000.0,2.0,95.0,True,False,False,True,10.0,False,0.0,False,bon,8400,Appartement,Walloon Region,Region Walloonie,2410.5263157894738
16163,False,59000.0,2.0,49.0,False,False,False,False,0.0,False,0.0,False,àrénover,6182,Maison,Hainaut,Region Walloonie,1204.0816326530612
16164,False,135000.0,6.0,150.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,9600,Maison,East Flanders,Region Flanders,900.0
16165,False,311381.0,2.0,141.0,True,False,False,True,20.0,False,0.0,False,fraîchementrénové,3650,Penthouse,Limburg,Region Flanders,2208.375886524823
16166,False,183380.0,2.0,80.0,True,False,False,True,10.0,False,0.0,False,àrafraîchir,9800,Appartement,East Flanders,Region Flanders,2292.25
16167,False,364396.0,2.0,165.0,True,False,False,True,16.0,False,0.0,False,excellentétat,3650,Penthouse,Limburg,Region Flanders,2208.460606060606
16168,False,327600.0,3.0,162.0,True,False,False,True,24.0,False,0.0,False,excellentétat,9850,Immeublemixte,East Flanders,Region Flanders,2022.2222222222222
16169,False,365000.0,3.0,100.0,True,False,False,True,112.0,False,0.0,False,bon,2610,Appartement,Antwerp,Region Flanders,3650.0
16170,False,327600.0,3.0,162.0,True,False,False,True,24.0,False,0.0,False,fraîchementrénové,9850,Penthouse,East Flanders,Region Flanders,2022.2222222222222
16171,False,230000.0,1.0,62.0,True,False,False,True,5.0,False,0.0,False,bon,1140,Appartement,Brussels,Brussels,3709.6774193548385
16172,False,335000.0,3.0,160.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3890,Maison,Limburg,Region Flanders,2093.75
16173,False,165000.0,2.0,100.0,True,False,False,True,17.0,True,60.0,False,àrafraîchir,1500,Maison,Flemish Brabant,Region Flanders,1650.0
16174,False,349000.0,2.0,65.0,True,False,False,True,10.0,False,0.0,False,bon,8380,Appartement,Walloon Region,Region Walloonie,5369.2307692307695
16175,False,362846.0,2.0,164.0,True,False,False,True,20.0,False,0.0,False,excellentétat,3650,Penthouse,Limburg,Region Flanders,2212.4756097560976
16176,False,345000.0,2.0,140.0,True,False,False,True,15.0,False,0.0,False,bon,1440,Maison,Walloon Brabant,Region Walloonie,2464.285714285714
16177,False,362846.0,2.0,164.0,True,False,False,True,20.0,False,0.0,False,excellentétat,3650,Appartement,Limburg,Region Flanders,2212.4756097560976
16178,False,149900.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,bon,4400,Maison,Liège,Region Walloonie,1665.5555555555557
16179,False,219000.0,2.0,96.0,True,False,False,True,3.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders,2281.25
16180,False,275000.0,2.0,92.0,True,False,False,True,29.0,False,0.0,False,bon,3740,Rez-de-chaussée,Limburg,Region Flanders,2989.1304347826085
16181,False,169000.0,3.0,80.0,True,False,True,False,0.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders,2112.5
16182,False,85000.0,1.0,35.0,True,False,False,True,8.0,False,0.0,False,excellentétat,7000,Appartement,Walloon Region,Region Walloonie,2428.5714285714284
16183,False,275000.0,3.0,125.0,True,False,False,True,8.0,False,0.0,False,bon,7000,Appartement,Walloon Region,Region Walloonie,2200.0
16184,False,85000.0,1.0,35.0,True,False,False,True,8.0,False,0.0,False,àrénover,7000,Studio,Walloon Region,Region Walloonie,2428.5714285714284
16185,False,215000.0,3.0,125.0,False,False,False,False,0.0,False,0.0,False,àrafraîchir,1790,Maison,Flemish Brabant,Region Flanders,1720.0
16186,False,245000.0,2.0,110.0,False,False,False,False,0.0,True,35.0,False,fraîchementrénové,1770,Maison,Flemish Brabant,Region Flanders,2227.2727272727275
16187,False,320000.0,2.0,113.0,True,False,False,True,25.0,False,0.0,False,bon,1770,Duplex,Flemish Brabant,Region Flanders,2831.858407079646
16188,False,455000.0,2.0,107.0,True,False,False,True,15.0,False,0.0,False,excellentétat,1310,Rez-de-chaussée,Walloon Brabant,Region Walloonie,4252.336448598131
16189,False,470000.0,2.0,109.0,True,False,False,True,14.0,False,0.0,False,bon,1310,Appartement,Walloon Brabant,Region Walloonie,4311.926605504587
16190,False,780000.0,6.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,1800,Maison,Flemish Brabant,Region Flanders,4859.649128237095
16191,False,475000.0,2.0,105.0,True,False,False,True,11.0,False,0.0,False,àrénover,1310,Penthouse,Walloon Brabant,Region Walloonie,4523.809523809524
16192,False,227000.0,4.0,182.0,True,True,False,False,0.0,False,0.0,False,fraîchementrénové,6043,Immeuble,Hainaut,Region Walloonie,1247.2527472527472
16193,False,120000.0,2.0,160.50541498310923,False,False,False,True,24.0,False,0.0,False,bon,7080,Maison,Walloon Region,Region Walloonie,747.6383274210916
16194,False,249000.0,3.0,98.0,True,False,False,False,0.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders,2540.816326530612
16195,False,129000.0,1.0,62.0,True,False,False,False,0.0,False,0.0,False,bon,5300,Appartement,Namur,Region Walloonie,2080.6451612903224
16196,False,245000.0,1.0,70.0,True,False,False,True,30.0,False,0.0,False,bon,2018,Duplex,Antwerp,Region Flanders,3500.0
16197,False,200000.0,3.0,160.50541498310923,True,False,False,False,0.0,True,50.0,False,bon,6600,Maison,Luxembourg,Region Walloonie,1246.0638790351527
16198,False,319000.0,2.0,82.0,True,False,False,True,3.0,True,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders,3890.243902439024
16199,False,199000.0,1.0,58.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1640,Appartement,Flemish Brabant,Region Flanders,3431.0344827586205
16200,False,159900.0,2.0,70.0,True,False,False,False,0.0,False,0.0,False,bon,4420,Maison,Liège,Region Walloonie,2284.285714285714
16201,False,235000.0,1.0,69.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1640,Appartement,Flemish Brabant,Region Flanders,3405.7971014492755
16202,False,189000.0,4.0,132.0,True,False,False,True,39.0,True,117.0,False,bon,4100,Maison,Liège,Region Walloonie,1431.8181818181818
16203,False,449000.0,3.0,160.50541498310923,True,False,True,True,24.0,False,0.0,False,fraîchementrénové,3640,Maison,Limburg,Region Flanders,2797.4134084339175
16205,False,225000.0,1.0,105.0,True,False,False,True,4.0,False,0.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2142.8571428571427
16206,False,359000.0,2.0,83.0,True,False,False,False,0.0,False,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders,4325.301204819277
16207,False,250000.0,1.0,119.0,True,False,False,True,19.0,True,36.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2100.840336134454
16208,False,240000.0,2.0,96.0,True,False,False,True,23.0,True,134.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2500.0
16209,False,300000.0,4.0,150.0,True,False,False,True,33.0,False,0.0,False,bon,7300,Maison,Walloon Region,Region Walloonie,2000.0
16210,False,260000.0,2.0,119.0,True,False,False,True,7.0,False,0.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2184.873949579832
