,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be,price_perm2
17514,False,215000.0,3.0,125.0,False,False,False,False,0.0,False,0.0,False,àrafraîchir,1790,Maison,Flemish Brabant,Region Flanders,1720.0
17515,False,245000.0,2.0,110.0,False,False,False,False,0.0,True,35.0,False,fraîchementrénové,1770,Maison,Flemish Brabant,Region Flanders,2227.2727272727275
17516,False,320000.0,2.0,113.0,True,False,False,True,25.0,False,0.0,False,bon,1770,Duplex,Flemish Brabant,Region Flanders,2831.858407079646
17517,False,455000.0,2.0,107.0,True,False,False,True,15.0,False,0.0,False,excellentétat,1310,Rez-de-chaussée,Walloon Brabant,Region Walloonie,4252.336448598131
17518,False,470000.0,2.0,109.0,True,False,False,True,14.0,False,0.0,False,bon,1310,Appartement,Walloon Brabant,Region Walloonie,4311.926605504587
17520,False,475000.0,2.0,105.0,True,False,False,True,11.0,False,0.0,False,àrénover,1310,Penthouse,Walloon Brabant,Region Walloonie,4523.809523809524
17521,False,227000.0,4.0,182.0,True,True,False,False,0.0,False,0.0,False,fraîchementrénové,6043,Immeuble,Hainaut,Region Walloonie,1247.2527472527472
17522,False,120000.0,2.0,160.50541498310923,False,False,False,True,24.0,False,0.0,False,bon,7080,Maison,Walloon Region,Region Walloonie,747.6383274210916
17523,False,249000.0,3.0,98.0,True,False,False,False,0.0,False,0.0,False,bon,2100,Appartement,Antwerp,Region Flanders,2540.816326530612
17524,False,129000.0,1.0,62.0,True,False,False,False,0.0,False,0.0,False,bon,5300,Appartement,Namur,Region Walloonie,2080.6451612903224
17525,False,245000.0,1.0,70.0,True,False,False,True,30.0,False,0.0,False,bon,2018,Duplex,Antwerp,Region Flanders,3500.0
17526,False,200000.0,3.0,160.50541498310923,True,False,False,False,0.0,True,50.0,False,bon,6600,Maison,Luxembourg,Region Walloonie,1246.0638790351527
17527,False,319000.0,2.0,82.0,True,False,False,True,3.0,True,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders,3890.243902439024
17528,False,199000.0,1.0,58.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1640,Appartement,Flemish Brabant,Region Flanders,3431.0344827586205
17529,False,159900.0,2.0,70.0,True,False,False,False,0.0,False,0.0,False,bon,4420,Maison,Liège,Region Walloonie,2284.285714285714
17530,False,235000.0,1.0,69.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1640,Appartement,Flemish Brabant,Region Flanders,3405.7971014492755
17531,False,189000.0,4.0,132.0,True,False,False,True,39.0,True,117.0,False,bon,4100,Maison,Liège,Region Walloonie,1431.8181818181818
17532,False,449000.0,3.0,160.50541498310923,True,False,True,True,24.0,False,0.0,False,fraîchementrénové,3640,Maison,Limburg,Region Flanders,2797.413408433917
17533,False,225000.0,1.0,105.0,True,False,False,True,4.0,False,0.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2142.8571428571427
17534,False,359000.0,2.0,83.0,True,False,False,False,0.0,False,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders,4325.301204819277
17535,False,250000.0,1.0,119.0,True,False,False,True,19.0,True,36.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2100.840336134454
17536,False,240000.0,2.0,96.0,True,False,False,True,23.0,True,134.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2500.0
17537,False,300000.0,4.0,150.0,True,False,False,True,33.0,False,0.0,False,bon,7300,Maison,Walloon Region,Region Walloonie,2000.0
17538,False,260000.0,2.0,119.0,True,False,False,True,7.0,False,0.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2184.873949579832
17539,False,280000.0,3.0,129.0,True,False,False,True,7.0,False,0.0,False,excellentétat,6280,Appartement,Hainaut,Region Walloonie,2170.5426356589146
17540,False,129000.0,1.0,60.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,7700,Appartement,Walloon Region,Region Walloonie,2150.0
17541,False,219000.0,2.0,120.0,True,False,False,True,17.0,True,10.0,False,excellentétat,6200,Maison,Hainaut,Region Walloonie,1825.0
17542,False,465000.0,1.0,75.0,True,False,False,True,21.0,False,0.0,False,bon,3000,Appartement,Flemish Region,Region Flanders,6200.0
17543,False,150000.0,1.0,60.0,True,False,False,True,10.0,False,0.0,False,bon,6041,Appartement,Hainaut,Region Walloonie,2500.0
17545,False,249000.0,3.0,190.0,False,False,False,False,0.0,False,0.0,False,bon,3272,Maison,Flemish Region,Region Flanders,1310.5263157894738
17546,False,559000.0,3.0,165.0,True,False,False,False,0.0,True,50.0,False,àrafraîchir,1831,Maison,Flemish Brabant,Region Flanders,3387.878787878788
17547,False,370000.0,1.0,60.0,True,False,False,True,13.0,False,0.0,False,excellentétat,1180,Appartement,Brussels,Brussels,6166.666666666667
17548,False,589000.0,3.0,145.0,True,False,False,False,0.0,True,48.0,False,àrafraîchir,1831,Maison,Flemish Brabant,Region Flanders,4062.0689655172414
17549,False,399000.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,1472,Maison,Walloon Brabant,Region Walloonie,2485.8974386751297
17550,False,295000.0,1.0,62.0,True,False,False,True,1.0,False,0.0,False,fraîchementrénové,1000,Appartement,Brussels,Brussels,4758.064516129032
17551,False,125000.0,1.0,60.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5590,Appartement,Namur,Region Walloonie,2083.333333333333
17552,False,324000.0,4.0,155.0,True,False,False,False,0.0,False,0.0,False,bon,3370,Maison,Flemish Region,Region Flanders,2090.322580645161
17553,False,250000.0,2.0,174.0,True,False,True,False,0.0,False,0.0,False,bon,5190,Appartement,Namur,Region Walloonie,1436.7816091954023
17554,False,249000.0,2.0,145.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,1350,Maison,Walloon Brabant,Region Walloonie,1717.2413793103449
17555,False,353367.0,3.0,125.0,True,False,False,True,24.0,False,0.0,False,bon,6600,Villa,Luxembourg,Region Walloonie,2826.936
17556,False,175000.0,2.0,93.0,True,False,False,False,0.0,False,0.0,False,bon,5170,Maison,Namur,Region Walloonie,1881.720430107527
17557,False,358703.0,3.0,125.0,True,False,False,True,24.0,False,0.0,False,bon,6600,Villa,Luxembourg,Region Walloonie,2869.624
17558,False,299000.0,3.0,98.0,True,False,False,True,4.0,False,0.0,False,excellentétat,2610,Appartement,Antwerp,Region Flanders,3051.020408163265
17559,False,140000.0,2.0,145.0,False,False,False,False,0.0,True,50.0,False,àrafraîchir,6880,Maison,Luxembourg,Region Walloonie,965.5172413793103
17560,False,149000.0,4.0,172.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,6880,Maison,Luxembourg,Region Walloonie,866.2790697674419
17561,False,239000.0,2.0,85.0,True,False,False,False,0.0,False,0.0,False,bon,8400,Appartement,Walloon Region,Region Walloonie,2811.764705882353
17562,False,275000.0,3.0,180.0,True,False,False,False,0.0,True,85.0,False,àrestaurer,2850,Maison,Antwerp,Region Flanders,1527.7777777777778
17563,False,135000.0,3.0,155.0,True,False,False,True,21.0,False,0.0,False,àrafraîchir,6060,Maison,Hainaut,Region Walloonie,870.9677419354839
17564,False,219000.0,3.0,94.0,True,False,False,True,10.0,False,0.0,False,bon,3550,Triplex,Limburg,Region Flanders,2329.7872340425533
17565,False,125000.0,1.0,81.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,7100,Immeuble,Walloon Region,Region Walloonie,1543.20987654321
17566,False,435000.0,6.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6600,Immeuble,Luxembourg,Region Walloonie,2710.188936901457
17567,False,375000.0,4.0,198.0,True,False,False,True,38.0,True,881.0,False,bon,3510,Maison,Limburg,Region Flanders,1893.939393939394
17568,False,429000.0,3.0,155.0,True,False,False,False,0.0,True,350.0,False,bon,3920,Maison,Limburg,Region Flanders,2767.7419354838707
17569,False,225000.0,2.0,80.0,True,False,False,True,10.0,True,32.0,False,excellentétat,1490,Appartement,Walloon Brabant,Region Walloonie,2812.5
17570,False,329900.0,2.0,90.0,True,False,False,True,12.0,True,59.0,False,excellentétat,1755,Appartement,Flemish Brabant,Region Flanders,3665.555555555556
17571,False,349900.0,3.0,95.0,False,False,False,True,25.0,False,0.0,False,àrafraîchir,1755,Appartement,Flemish Brabant,Region Flanders,3683.157894736842
17572,False,339900.0,2.0,95.0,True,False,False,True,12.0,True,22.0,False,bon,1755,Appartement,Flemish Brabant,Region Flanders,3577.894736842105
17573,False,319900.0,2.0,95.0,True,False,False,True,7.0,True,25.0,False,bon,1755,Appartement,Flemish Brabant,Region Flanders,3367.368421052632
17574,False,367900.0,2.0,101.0,True,False,False,True,10.0,False,0.0,False,bon,1755,Maison,Flemish Brabant,Region Flanders,3642.5742574257424
17575,False,119000.0,3.0,147.0,True,False,False,True,17.0,True,50.0,False,àrénover,4500,Maison,Liège,Region Walloonie,809.5238095238095
17576,False,225000.0,3.0,141.0,False,False,False,True,30.0,True,330.0,False,àrénover,1330,Maison,Walloon Brabant,Region Walloonie,1595.7446808510638
17577,False,155000.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,bon,4000,Appartement,Liège,Region Walloonie,1722.2222222222222
17578,False,495000.0,2.0,116.0,True,False,False,True,17.0,False,0.0,False,fraîchementrénové,2000,Appartement,Antwerp,Region Flanders,4267.241379310345
17579,False,525000.0,4.0,167.0,True,False,False,True,5.0,True,70.0,False,bon,1020,Maison,Brussels,Brussels,3143.7125748502995
17580,False,199850.0,1.0,70.0,True,False,False,True,14.0,True,61.0,False,excellentétat,2580,Rez-de-chaussée,Antwerp,Region Flanders,2855.0
17581,False,269893.0,2.0,85.0,True,False,False,True,11.0,True,0.0,False,excellentétat,2580,Appartement,Antwerp,Region Flanders,3175.211764705882
17582,False,377131.0,3.0,164.0,True,False,False,True,13.0,True,156.0,False,excellentétat,2580,Duplex,Antwerp,Region Flanders,2299.579268292683
17583,False,394000.0,2.0,128.0,True,False,False,True,18.0,False,0.0,False,bon,1410,Appartement,Walloon Brabant,Region Walloonie,3078.125
17584,False,219000.0,1.0,60.0,True,True,False,False,0.0,False,0.0,False,excellentétat,8400,Appartement,Walloon Region,Region Walloonie,3650.0
17585,False,121200.0,2.0,50.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4020,Appartement,Liège,Region Walloonie,2424.0
17586,False,131200.0,2.0,50.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4020,Appartement,Liège,Region Walloonie,2624.0
17587,False,448000.0,3.0,130.0,True,False,False,False,0.0,False,0.0,False,àrafraîchir,9800,Villa,East Flanders,Region Flanders,3446.153846153846
17588,False,374271.0,3.0,103.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1380,Appartement,Walloon Brabant,Region Walloonie,3633.6990291262136
17589,False,294000.0,3.0,140.0,True,False,False,True,30.0,True,128.0,False,excellentétat,1480,Maison,Walloon Brabant,Region Walloonie,2100.0
17590,False,311202.0,1.0,77.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1380,Appartement,Walloon Brabant,Region Walloonie,4041.584415584416
17591,False,359927.0,1.0,99.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1380,Appartement,Walloon Brabant,Region Walloonie,3635.626262626263
17592,False,394000.0,2.0,128.0,True,False,False,True,18.0,False,0.0,False,àrénover,1420,Appartement,Walloon Brabant,Region Walloonie,3078.125
17593,False,307549.0,2.0,84.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1380,Appartement,Walloon Brabant,Region Walloonie,3661.2976190476193
17594,False,329000.0,2.0,134.0,True,False,False,False,0.0,False,0.0,False,bon,1640,Duplex,Flemish Brabant,Region Flanders,2455.223880597015
17595,False,415839.0,2.0,99.0,True,False,False,True,18.0,False,0.0,False,excellentétat,1380,Appartement,Walloon Brabant,Region Walloonie,4200.393939393939
17596,False,299000.0,8.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,àrafraîchir,3890,Maison,Limburg,Region Flanders,1862.865499157553
17597,False,306204.0,1.0,72.0,True,False,False,True,12.0,False,0.0,False,excellentétat,1380,Appartement,Walloon Brabant,Region Walloonie,4252.833333333333
17598,False,459000.0,2.0,134.0,True,False,False,True,72.0,False,0.0,False,excellentétat,2880,Penthouse,Antwerp,Region Flanders,3425.373134328358
17599,False,180000.0,4.0,160.50541498310923,False,False,False,True,24.0,True,334.0,False,àrafraîchir,6660,Maison,Luxembourg,Region Walloonie,1121.4574911316374
17600,False,439000.0,3.0,180.0,True,False,False,True,24.0,False,0.0,False,excellentétat,2260,Maison,Antwerp,Region Flanders,2438.8888888888887
17601,False,250000.0,2.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,bon,6031,Immeublemixte,Hainaut,Region Walloonie,1557.5798487939408
17602,False,237000.0,3.0,86.0,True,False,False,True,10.0,True,0.0,False,bon,9820,Appartement,East Flanders,Region Flanders,2755.813953488372
17603,False,97000.0,2.0,46.0,True,False,False,True,61.0,False,0.0,False,àrafraîchir,6880,Maison,Luxembourg,Region Walloonie,2108.695652173913
17605,False,193688.0,2.0,60.0,True,False,False,True,8.0,True,236.0,False,excellentétat,6940,Chalet,Luxembourg,Region Walloonie,3228.133333333333
17606,False,197748.0,3.0,60.0,True,False,False,True,8.0,True,306.0,False,excellentétat,6940,Chalet,Luxembourg,Region Walloonie,3295.8
17607,False,109000.0,3.0,98.0,False,False,False,False,0.0,True,120.0,False,àrénover,7700,Maison,Walloon Region,Region Walloonie,1112.2448979591836
17608,False,350000.0,3.0,156.0,True,False,False,True,24.0,False,0.0,False,excellentétat,6747,Maison,Luxembourg,Region Walloonie,2243.589743589744
17609,False,554500.0,3.0,160.50541498310923,True,False,False,True,16.0,False,0.0,False,excellentétat,9000,Appartement,East Flanders,Region Flanders,3454.712104624961
17610,False,450000.0,2.0,100.0,True,False,False,True,2.0,False,0.0,False,excellentétat,9000,Appartement,East Flanders,Region Flanders,4500.0
17611,False,295000.0,1.0,45.0,True,False,False,True,10.0,False,0.0,False,excellentétat,1040,Appartement,Brussels,Brussels,6555.555555555556
17612,False,84500.0,1.0,72.0,True,False,False,True,10.0,False,0.0,False,bon,6000,Appartement,Hainaut,Region Walloonie,1173.611111111111
17613,False,129000.0,3.0,116.0,True,False,False,True,17.0,False,0.0,False,bon,6200,Maison,Hainaut,Region Walloonie,1112.0689655172414
17614,False,145000.0,3.0,110.0,True,False,False,True,5.0,False,0.0,False,bon,9600,Maison,East Flanders,Region Flanders,1318.1818181818182
17615,False,200000.0,2.0,91.0,True,False,False,True,10.0,False,0.0,False,bon,7860,Appartement,Walloon Region,Region Walloonie,2197.802197802198
17616,False,175000.0,4.0,102.0,True,False,False,False,0.0,False,0.0,False,bon,4000,Maison,Liège,Region Walloonie,1715.686274509804
17617,False,550000.0,2.0,110.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,1050,Appartement,Brussels,Brussels,5000.0
17618,False,215000.0,3.0,114.0,True,False,False,True,17.0,False,0.0,False,àrafraîchir,2200,Maison,Antwerp,Region Flanders,1885.9649122807016
17619,False,290078.0,2.0,97.0,True,False,False,True,11.0,True,0.0,False,fraîchementrénové,2500,Appartement,Antwerp,Region Flanders,2990.494845360825
17620,False,404442.0,3.0,138.0,True,False,False,True,37.0,False,0.0,False,fraîchementrénové,2500,Appartement,Antwerp,Region Flanders,2930.7391304347825
17621,False,449000.0,3.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,2260,Maison,Antwerp,Region Flanders,2797.413408433917
17622,False,213004.0,1.0,71.0,True,False,False,True,7.0,False,0.0,False,bon,2500,Appartement,Antwerp,Region Flanders,3000.056338028169
17623,False,210000.0,1.0,112.0,True,False,False,True,17.0,False,0.0,False,bon,3200,Maison,Flemish Region,Region Flanders,1875.0
17624,False,251823.0,2.0,88.0,True,False,False,True,6.0,False,0.0,False,excellentétat,2500,Appartement,Antwerp,Region Flanders,2861.625
17625,False,208086.0,1.0,66.0,True,False,False,True,9.0,False,0.0,False,àrénover,2500,Appartement,Antwerp,Region Flanders,3152.818181818182
17626,False,149000.0,3.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,bon,2300,Appartement,Antwerp,Region Flanders,928.3175898811888
17627,False,240474.0,1.0,77.0,True,False,False,True,9.0,True,0.0,False,excellentétat,2500,Appartement,Antwerp,Region Flanders,3123.038961038961
17628,False,257914.0,1.0,79.0,True,False,False,True,13.0,False,0.0,False,bon,2500,Appartement,Antwerp,Region Flanders,3264.73417721519
17629,False,165000.0,3.0,97.0,True,False,False,True,10.0,False,0.0,False,àrafraîchir,8400,Appartement,Walloon Region,Region Walloonie,1701.0309278350514
17630,False,474000.0,2.0,145.0,True,False,False,True,17.0,True,55.0,False,excellentétat,3061,Duplex,Flemish Region,Region Flanders,3268.9655172413795
17631,False,390000.0,4.0,160.50541498310923,True,False,False,False,0.0,True,50.0,False,bon,6760,Immeublemixte,Luxembourg,Region Walloonie,2429.824564118548
17632,False,180000.0,2.0,160.50541498310923,False,False,False,False,0.0,False,0.0,False,àrafraîchir,6687,Maison,Luxembourg,Region Walloonie,1121.4574911316374
17633,False,235000.0,4.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6670,Maison,Luxembourg,Region Walloonie,1464.1250578663044
17634,False,215000.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6670,Maison,Luxembourg,Region Walloonie,1339.518669962789
17635,False,199000.0,3.0,150.0,False,False,False,True,24.0,False,0.0,False,àrénover,6921,Maison,Luxembourg,Region Walloonie,1326.6666666666667
17636,False,135000.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6660,Maison,Luxembourg,Region Walloonie,841.093118348728
17637,False,395000.0,2.0,85.0,True,False,False,True,10.0,False,0.0,False,bon,1050,Appartementdeservice,Brussels,Brussels,4647.058823529412
17638,False,245000.0,4.0,150.0,True,False,False,True,75.0,True,900.0,False,bon,7080,Maison,Walloon Region,Region Walloonie,1633.3333333333333
17639,False,95000.0,3.0,115.0,True,False,False,True,20.0,True,330.0,False,àrafraîchir,7080,Maison,Walloon Region,Region Walloonie,826.0869565217391
17640,False,185000.0,1.0,53.0,True,False,False,True,23.0,False,0.0,False,bon,1000,Appartement,Brussels,Brussels,3490.566037735849
17641,False,440000.0,3.0,185.0,True,True,False,True,25.0,True,100.0,False,excellentétat,3191,Maison,Flemish Region,Region Flanders,2378.3783783783783
17643,False,159000.0,1.0,64.0,True,False,False,True,24.0,True,38.0,False,excellentétat,4020,Maison,Liège,Region Walloonie,2484.375
17644,False,195000.0,3.0,114.0,True,False,False,True,10.0,True,78.0,False,bon,4820,Maison,Liège,Region Walloonie,1710.5263157894738
17645,False,520000.0,3.0,175.0,True,False,True,False,0.0,True,165.0,False,excellentétat,1950,Maison,Flemish Brabant,Region Flanders,2971.428571428572
17646,False,165000.0,4.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,àrénover,3800,Maison,Limburg,Region Flanders,1028.002700204001
17647,False,195000.0,3.0,147.0,True,False,False,False,0.0,True,1100.0,False,àrénover,1367,Maison,Walloon Brabant,Region Walloonie,1326.530612244898
17648,False,250000.0,4.0,150.0,True,False,False,True,33.0,False,0.0,False,àrénover,7300,Maison,Walloon Region,Region Walloonie,1666.6666666666667
17649,False,380000.0,2.0,93.0,True,False,False,True,30.0,False,0.0,False,excellentétat,1700,Appartement,Flemish Brabant,Region Flanders,4086.021505376344
17650,False,142000.0,3.0,137.0,False,False,False,True,17.0,False,0.0,False,àrestaurer,6060,Maison,Hainaut,Region Walloonie,1036.4963503649635
17651,False,165000.0,1.0,65.0,True,False,False,True,12.0,False,0.0,False,bon,2550,Appartement,Antwerp,Region Flanders,2538.4615384615386
17652,False,334500.0,4.0,160.50541498310923,False,False,False,False,0.0,False,0.0,False,bon,7050,Maison,Walloon Region,Region Walloonie,2084.0418376862926
17653,False,345000.0,3.0,158.0,True,False,False,True,80.0,True,265.0,False,excellentétat,1460,Maison,Walloon Brabant,Region Walloonie,2183.5443037974683
17654,False,275000.0,3.0,140.0,True,False,False,True,67.0,True,302.0,False,bon,1430,Maison,Walloon Brabant,Region Walloonie,1964.2857142857144
17655,False,240000.0,3.0,140.0,True,False,False,True,20.0,True,20.0,False,bon,6800,Maison,Luxembourg,Region Walloonie,1714.2857142857142
17656,False,199000.0,3.0,141.0,True,False,False,False,0.0,True,512.0,False,bon,4400,Maison,Liège,Region Walloonie,1411.3475177304963
17657,False,175000.0,2.0,72.0,True,False,False,True,15.0,True,32.0,False,fraîchementrénové,4101,Maison,Liège,Region Walloonie,2430.555555555556
17658,False,188000.0,2.0,73.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1745,Appartement,Flemish Brabant,Region Flanders,2575.3424657534247
17659,False,249000.0,3.0,149.0,True,False,False,True,36.0,False,0.0,False,bon,4834,Maison,Liège,Region Walloonie,1671.1409395973155
17660,False,300000.0,3.0,162.0,True,False,False,False,0.0,False,0.0,False,àrénover,1090,Duplex,Brussels,Brussels,1851.851851851852
17661,False,50000.0,2.0,103.0,True,False,True,True,17.0,True,0.0,False,bon,4550,Maison,Liège,Region Walloonie,485.4368932038834
17662,False,198000.0,2.0,107.0,True,False,False,True,3.0,False,0.0,False,àrénover,4470,Appartement,Liège,Region Walloonie,1850.4672897196265
17663,False,150000.0,2.0,92.0,True,False,False,False,0.0,True,0.0,False,àrafraîchir,4100,Maison,Liège,Region Walloonie,1630.4347826086955
17664,False,115000.0,2.0,160.50541498310923,False,False,False,False,0.0,False,0.0,False,àrénover,6630,Maison,Luxembourg,Region Walloonie,716.4867304452127
17666,False,224500.0,2.0,94.0,True,False,False,True,33.0,False,0.0,False,àrénover,3970,Appartement,Limburg,Region Flanders,2388.2978723404253
17667,False,412500.0,3.0,125.0,True,False,False,True,21.0,False,0.0,False,bon,2520,Maison,Antwerp,Region Flanders,3300.0
17668,False,50000.0,1.0,25.0,False,False,False,False,0.0,False,0.0,False,excellentétat,5575,Chalet,Namur,Region Walloonie,2000.0
17669,False,330000.0,2.0,83.0,True,False,False,True,16.0,True,0.0,False,bon,2830,Appartement,Antwerp,Region Flanders,3975.9036144578313
17670,False,335000.0,2.0,84.0,True,False,False,True,16.0,True,0.0,False,fraîchementrénové,2830,Appartement,Antwerp,Region Flanders,3988.095238095238
17671,False,365000.0,2.0,89.0,True,False,False,True,18.0,True,0.0,False,fraîchementrénové,2830,Loft,Antwerp,Region Flanders,4101.123595505618
17672,False,369000.0,3.0,160.50541498310923,True,False,False,True,28.0,False,0.0,False,excellentétat,3545,Maison,Limburg,Region Flanders,2298.9878568198565
17673,False,154000.0,1.0,51.0,True,True,False,False,0.0,False,0.0,False,bon,8670,Appartement,Walloon Region,Region Walloonie,3019.607843137255
17674,False,248000.0,2.0,160.50541498310923,True,False,False,True,23.0,False,0.0,False,bon,1500,Appartement,Flemish Brabant,Region Flanders,1545.1192100035894
17675,False,328000.0,3.0,142.0,True,False,True,True,32.0,False,0.0,False,excellentétat,1651,Maison,Flemish Brabant,Region Flanders,2309.859154929577
17676,False,274000.0,3.0,112.0,True,False,False,True,19.0,False,0.0,False,excellentétat,6180,Appartement,Hainaut,Region Walloonie,2446.428571428572
17677,False,284000.0,3.0,112.0,True,False,False,True,19.0,False,0.0,False,excellentétat,6180,Appartement,Hainaut,Region Walloonie,2535.714285714286
17678,False,269000.0,2.0,103.0,True,False,False,True,25.0,False,0.0,False,excellentétat,6180,Appartement,Hainaut,Region Walloonie,2611.650485436893
17679,False,259000.0,2.0,103.0,True,True,False,True,25.0,False,0.0,False,excellentétat,6180,Appartement,Hainaut,Region Walloonie,2514.5631067961167
17680,False,399000.0,3.0,140.0,True,False,False,True,62.0,False,0.0,False,excellentétat,6180,Appartement,Hainaut,Region Walloonie,2850.0
17681,False,279000.0,3.0,150.0,True,False,False,True,24.0,True,50.0,False,bon,3118,Maison,Flemish Region,Region Flanders,1860.0
17682,False,383000.0,3.0,139.0,True,False,False,True,62.0,False,0.0,False,excellentétat,6180,Appartement,Hainaut,Region Walloonie,2755.3956834532373
17683,False,440000.0,2.0,198.0,True,False,False,True,37.0,True,240.0,False,bon,3300,Maison,Flemish Region,Region Flanders,2222.222222222222
17684,False,360000.0,3.0,194.0,True,False,False,True,70.0,False,0.0,False,excellentétat,3210,Maison,Flemish Region,Region Flanders,1855.6701030927836
17685,False,249000.0,2.0,145.0,True,False,False,True,17.0,False,0.0,False,bon,3970,Maison,Limburg,Region Flanders,1717.2413793103449
17686,False,285000.0,2.0,161.0,True,False,False,True,35.0,True,340.0,False,bon,7100,Maison,Walloon Region,Region Walloonie,1770.1863354037266
17687,False,355000.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,3650,Maison,Limburg,Region Flanders,2211.763385287396
17688,False,430000.0,3.0,113.0,True,False,False,True,24.0,False,0.0,False,excellentétat,8200,Appartement,Walloon Region,Region Walloonie,3805.309734513274
17689,False,224950.0,3.0,160.0,True,False,False,True,24.0,True,50.0,False,àrénover,2240,Maison,Antwerp,Region Flanders,1405.9375
17690,False,145000.0,3.0,136.0,True,False,False,False,0.0,False,0.0,False,bon,5070,Maisonbel-étage,Namur,Region Walloonie,1066.1764705882354
17691,False,475000.0,3.0,180.0,True,False,False,True,12.0,False,0.0,False,fraîchementrénové,6180,Immeublemixte,Hainaut,Region Walloonie,2638.8888888888887
17692,False,149000.0,2.0,82.0,True,False,False,False,0.0,False,0.0,False,bon,5100,Appartement,Namur,Region Walloonie,1817.0731707317077
17693,False,169000.0,3.0,105.0,True,False,False,False,0.0,False,0.0,False,bon,4960,Maison,Liège,Region Walloonie,1609.5238095238096
17694,False,209000.0,4.0,150.0,True,False,False,False,0.0,False,0.0,False,àrénover,3580,Maison,Limburg,Region Flanders,1393.3333333333333
17696,False,262650.0,2.0,125.0,True,False,False,True,17.0,False,0.0,False,bon,8540,Immeublemixte,Walloon Region,Region Walloonie,2101.2
17697,False,262650.0,2.0,125.0,True,False,False,True,17.0,False,0.0,False,bon,8540,Immeublemixte,Walloon Region,Region Walloonie,2101.2
17698,False,205000.0,3.0,90.0,True,False,False,False,0.0,False,0.0,False,excellentétat,2100,Appartement,Antwerp,Region Flanders,2277.777777777778
17699,False,175000.0,3.0,175.0,False,False,False,True,60.0,True,240.0,False,bon,4870,Maison,Liège,Region Walloonie,1000.0
17700,False,374000.0,3.0,126.0,True,False,False,True,13.0,False,0.0,False,excellentétat,1755,Appartement,Flemish Brabant,Region Flanders,2968.253968253968
17701,False,329365.0,3.0,160.50541498310923,True,False,False,True,20.0,False,0.0,False,bon,2490,Maison,Antwerp,Region Flanders,2052.0491475920653
17702,False,330365.0,3.0,160.50541498310923,True,False,False,True,20.0,False,0.0,False,àrafraîchir,2490,Maison,Antwerp,Region Flanders,2058.279466987241
17703,False,159000.0,5.0,180.0,True,False,False,True,20.0,False,0.0,False,bon,6040,Immeublemixte,Hainaut,Region Walloonie,883.3333333333334
17704,False,271692.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,2400,Maison,Antwerp,Region Flanders,1692.7279371140935
17705,False,272291.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,2400,Maison,Antwerp,Region Flanders,1696.4598984318038
17706,False,261668.0,3.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,2400,Maison,Antwerp,Region Flanders,1630.2752154968516
17707,False,229000.0,2.0,83.0,True,False,False,True,6.0,False,0.0,False,bon,2930,Appartement,Antwerp,Region Flanders,2759.0361445783133
17708,False,395000.0,3.0,196.0,True,False,True,True,14.0,True,175.0,False,àrafraîchir,2630,Maisonbel-étage,Antwerp,Region Flanders,2015.3061224489795
